Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
-----------------------------------------------
                0.00    0.00       1/1           AVLTree<int, std::less<int> >::AVLTree() [388]
[382]    0.0    0.00    0.00       1         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::AVLTreeBase() [382]
-----------------------------------------------
                0.00    0.00       1/1           AVLTree<int, std::less<int> >::~AVLTree() [389]
[383]    0.0    0.00    0.00       1         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::~AVLTreeBase() [383]
                0.00    0.00    4638/4638        std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::empty() const [93]
                0.00    0.00    4637/4637        std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::push(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node* const&) [107]
                0.00    0.00    4637/4637        std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::top() [106]
                0.00    0.00    4637/4637        std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::pop() [105]
                0.00    0.00    4637/12702       AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node::~Node() [65]
                0.00    0.00       1/1           std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >, void>() [493]
                0.00    0.00       1/1           std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::~stack() [494]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[384]    0.0    0.00    0.00       1         AVLTree<testing, Compare>::AVLTree() [384]
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<testing, Compare>::AVLTreeBase() [378]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[385]    0.0    0.00    0.00       1         AVLTree<testing, Compare>::~AVLTree() [385]
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<testing, Compare>::~AVLTreeBase() [379]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[386]    0.0    0.00    0.00       1         AVLTree<int*, std::less<int> >::AVLTree() [386]
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::AVLTreeBase() [380]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[387]    0.0    0.00    0.00       1         AVLTree<int*, std::less<int> >::~AVLTree() [387]
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::~AVLTreeBase() [381]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[388]    0.0    0.00    0.00       1         AVLTree<int, std::less<int> >::AVLTree() [388]
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int, std::less<int> >::AVLTreeBase() [382]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[389]    0.0    0.00    0.00       1         AVLTree<int, std::less<int> >::~AVLTree() [389]
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int, std::less<int> >::~AVLTreeBase() [383]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**, unsigned long) [462]
[390]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::deallocate(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**, unsigned long) [390]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>&, unsigned long) [463]
[391]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::allocate(unsigned long, void const*) [391]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::max_size() const [410]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::allocator() [416]
[392]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::new_allocator() [392]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::~allocator() [417]
[393]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::~new_allocator() [393]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**, unsigned long) [464]
[394]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::deallocate(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**, unsigned long) [394]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>&, unsigned long) [465]
[395]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::allocate(unsigned long, void const*) [395]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::max_size() const [411]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::allocator() [418]
[396]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::new_allocator() [396]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::~allocator() [419]
[397]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::~new_allocator() [397]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**, unsigned long) [466]
[398]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::deallocate(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**, unsigned long) [398]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>&, unsigned long) [467]
[399]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::allocate(unsigned long, void const*) [399]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::max_size() const [412]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::allocator() [420]
[400]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::new_allocator() [400]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::~allocator() [421]
[401]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::~new_allocator() [401]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [468]
[402]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::deallocate(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [402]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>&, unsigned long) [469]
[403]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::allocate(unsigned long, void const*) [403]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::max_size() const [413]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [470]
[404]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::deallocate(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [404]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>&, unsigned long) [471]
[405]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::allocate(unsigned long, void const*) [405]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::max_size() const [414]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node***, unsigned long) [472]
[406]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::deallocate(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node***, unsigned long) [406]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>&, unsigned long) [473]
[407]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::allocate(unsigned long, void const*) [407]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::max_size() const [415]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::allocator() [422]
[408]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [408]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::~allocator() [423]
[409]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [409]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::allocate(unsigned long, void const*) [391]
[410]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::max_size() const [410]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::allocate(unsigned long, void const*) [395]
[411]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::max_size() const [411]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::allocate(unsigned long, void const*) [399]
[412]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::max_size() const [412]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::allocate(unsigned long, void const*) [403]
[413]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::max_size() const [413]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::allocate(unsigned long, void const*) [405]
[414]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::max_size() const [414]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::allocate(unsigned long, void const*) [407]
[415]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::max_size() const [415]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_impl::_Deque_impl() [424]
[416]    0.0    0.00    0.00       1         std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::allocator() [416]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::new_allocator() [392]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_impl::~_Deque_impl() [425]
[417]    0.0    0.00    0.00       1         std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::~allocator() [417]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::~new_allocator() [393]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_impl::_Deque_impl() [436]
[418]    0.0    0.00    0.00       1         std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::allocator() [418]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::new_allocator() [396]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_impl::~_Deque_impl() [437]
[419]    0.0    0.00    0.00       1         std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::~allocator() [419]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::~new_allocator() [397]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_Deque_impl::_Deque_impl() [448]
[420]    0.0    0.00    0.00       1         std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::allocator() [420]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::new_allocator() [400]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_Deque_impl::~_Deque_impl() [449]
[421]    0.0    0.00    0.00       1         std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::~allocator() [421]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::~new_allocator() [401]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [495]
[422]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<int> >::allocator() [422]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [408]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [496]
[423]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<int> >::~allocator() [423]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [409]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_base() [434]
[424]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_impl::_Deque_impl() [424]
                0.00    0.00       2/2           std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_Deque_iterator() [368]
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::allocator() [416]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~_Deque_base() [435]
[425]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_impl::~_Deque_impl() [425]
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::~allocator() [417]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_initialize_map(unsigned long) [431]
[426]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_map(unsigned long) [426]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_map_allocator() const [355]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>&, unsigned long) [469]
                0.00    0.00       1/2           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~allocator() [361]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_initialize_map(unsigned long) [431]
[427]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_create_nodes(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [427]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_node() [428]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_create_nodes(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [427]
[428]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_node() [428]
                0.00    0.00       1/237         std::__deque_buf_size(unsigned long) [112]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>&, unsigned long) [463]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~_Deque_base() [435]
[429]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_destroy_nodes(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [429]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**) [432]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~_Deque_base() [435]
[430]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [430]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_map_allocator() const [355]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [468]
                0.00    0.00       1/2           std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~allocator() [361]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_base() [434]
[431]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_initialize_map(unsigned long) [431]
                0.00    0.00       2/237         std::__deque_buf_size(unsigned long) [112]
                0.00    0.00       2/2           std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_M_set_node(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [366]
                0.00    0.00       1/11          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [180]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_map(unsigned long) [426]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_create_nodes(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [427]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_destroy_nodes(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [429]
[432]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**) [432]
                0.00    0.00       1/237         std::__deque_buf_size(unsigned long) [112]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**, unsigned long) [462]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~deque() [480]
