Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[498]    0.0    0.00    0.00       1         std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::~deque() [498]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_get_Tp_allocator() [469]
                0.00    0.00       1/233088      std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::end() [115]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::begin() [496]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_destroy_data(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&) [495]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::~_Deque_base() [471]
-----------------------------------------------
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<testing, Compare>::~AVLTreeBase() [352]
[499]    0.0    0.00    0.00       1         std::stack<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >, void>() [499]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::deque() [489]
-----------------------------------------------
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<testing, Compare>::~AVLTreeBase() [352]
[500]    0.0    0.00    0.00       1         std::stack<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> > >::~stack() [500]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~deque() [490]
-----------------------------------------------
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::~AVLTreeBase() [355]
[501]    0.0    0.00    0.00       1         std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >, void>() [501]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::deque() [493]
-----------------------------------------------
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::~AVLTreeBase() [355]
[502]    0.0    0.00    0.00       1         std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::~stack() [502]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~deque() [494]
-----------------------------------------------
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int, std::less<int> >::~AVLTreeBase() [22]
[503]    0.0    0.00    0.00       1         std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >, void>() [503]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::deque() [497]
-----------------------------------------------
                0.00    0.00       1/1           AVLTreeInternals::AVLTreeBase<int, std::less<int> >::~AVLTreeBase() [22]
[504]    0.0    0.00    0.00       1         std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::~stack() [504]
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::~deque() [498]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() [39]
[505]    0.0    0.00    0.00       1         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [505]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::~allocator() [435]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [391] _GLOBAL__sub_I_main   [226] std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::operator*() const [320] std::allocator_traits<std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> >::deallocate(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**, unsigned long)
 [392] __static_initialization_and_destruction_0(int, int) [340] std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::operator*() const [321] std::allocator_traits<std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> >::allocate(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>&, unsigned long)
 [196] AVLTreeInternals::AVLTreeBase<testing, Compare>::balanceInsert(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [119] std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::operator*() const [480] std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long)
 [212] AVLTreeInternals::AVLTreeBase<testing, Compare>::balanceRemove(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [107] std::_Rb_tree_iterator<int>::operator==(std::_Rb_tree_iterator<int> const&) const [481] std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>&, unsigned long)
 [145] AVLTreeInternals::AVLTreeBase<testing, Compare>::calculateBalanceFactor(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [87] std::_Rb_tree_const_iterator<int>::operator==(std::_Rb_tree_const_iterator<int> const&) const [482] std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long)
 [192] AVLTreeInternals::AVLTreeBase<testing, Compare>::Node::Node(testing, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [86] std::_Rb_tree_const_iterator<int>::operator!=(std::_Rb_tree_const_iterator<int> const&) const [483] std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>&, unsigned long)
 [193] AVLTreeInternals::AVLTreeBase<testing, Compare>::Node::~Node() [4] std::less<int>::operator()(int const&, int const&) const [484] std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node***, unsigned long)
 [393] AVLTreeInternals::AVLTreeBase<testing, Compare>::clear() [185] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::end() const [485] std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>&, unsigned long)
 [350] AVLTreeInternals::AVLTreeBase<testing, Compare>::print() [186] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back() const [28] std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long)
 [194] AVLTreeInternals::AVLTreeBase<testing, Compare>::insert(testing) [141] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::size() const [100] void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*)
 [213] AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, bool) [252] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::end() const [101] std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::allocate(std::allocator<std::_Rb_tree_node<int> >&, unsigned long)
 [214] AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(testing) [253] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::back() const [47] void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int>(std::allocator<std::_Rb_tree_node<int> >&, int*, int&&)
 [207] AVLTreeInternals::AVLTreeBase<testing, Compare>::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [160] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::size() const [76] std::_Rb_tree_iterator<int>::_Rb_tree_iterator(std::_Rb_tree_node_base*)
 [246] AVLTreeInternals::AVLTreeBase<testing, Compare>::rotateLL(bool, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [208] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::empty() const [108] std::_Rb_tree_iterator<int>::operator--()
 [394] AVLTreeInternals::AVLTreeBase<testing, Compare>::rotateLR(bool, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [286] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::empty() const [486] std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare()
 [351] AVLTreeInternals::AVLTreeBase<testing, Compare>::rotateRL(bool, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [113] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::empty() const [78] std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<int> const&)
 [335] AVLTreeInternals::AVLTreeBase<testing, Compare>::rotateRR(bool, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [187] std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::top() const [110] std::_Rb_tree_const_iterator<int>::operator++(int)
 [135] AVLTreeInternals::AVLTreeBase<testing, Compare>::getHeight(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [142] std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::size() const [8] std::set<int, std::less<int>, std::allocator<int> >::erase(int const&)
 [395] AVLTreeInternals::AVLTreeBase<testing, Compare>::AVLTreeBase() [254] std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::top() const [12] std::set<int, std::less<int>, std::allocator<int> >::insert(int&&)
 [352] AVLTreeInternals::AVLTreeBase<testing, Compare>::~AVLTreeBase() [161] std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::size() const [58] std::set<int, std::less<int>, std::allocator<int> >::set()
 [353] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::balanceInsert(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*) [209] std::stack<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> > >::empty() const [37] std::set<int, std::less<int>, std::allocator<int> >::~set()
 [266] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::calculateBalanceFactor(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*) [287] std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::empty() const [102] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&)
 [336] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node::Node(int*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*) [114] std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::empty() const [111] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base* const&)
 [337] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node::~Node() [190] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [88] std::pair<std::_Rb_tree_iterator<int>, std::_Rb_tree_iterator<int> >::pair<std::_Rb_tree_iterator<int>, std::_Rb_tree_iterator<int>, true>(std::_Rb_tree_iterator<int>&&, std::_Rb_tree_iterator<int>&&)
 [396] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::clear() [165] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [89] std::pair<std::_Rb_tree_iterator<int>, bool>::pair<std::_Rb_tree_iterator<int>, bool, true>(std::_Rb_tree_iterator<int>&&, bool&&)
 [354] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::print() [199] std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [90] std::pair<std::_Rb_tree_const_iterator<int>, bool>::pair<std::_Rb_tree_iterator<int>&, bool&, true>(std::_Rb_tree_iterator<int>&, bool&)
  [68] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::insert(int*) [34] std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::operator()<int>(int&&) const [177] void std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::emplace_back<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
 [215] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*) [82] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::size() const [322] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_destroy_data(std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>, std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> const&)
 [397] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::AVLTreeBase() [42] std::_Identity<int>::operator()(int const&) const [134] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::end()
 [355] AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::~AVLTreeBase() [83] std::_Identity<int>::operator()(int&) const [138] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back()
  [17] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::balanceInsert(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [288] std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::allocator() [323] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::begin()
  [16] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::balanceRemove(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [289] std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::~allocator() [178] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::pop_back()
   [7] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::calculateBalanceFactor(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [290] std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::allocator() [179] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::push_back(AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
  [64] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node::Node(int, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [291] std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::~allocator() [324] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::deque()
 [106] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node::~Node() [429] std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::allocator() [325] std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::~deque()
  [33] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::clear() [430] std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::~allocator() [259] void std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::emplace_back<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&&)
   [3] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::insert(int) [431] std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::allocator() [326] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_destroy_data(std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>, std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> const&)
  [14] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, bool) [432] std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::~allocator() [164] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::end()
   [2] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(int) [433] std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::allocator() [168] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::back()
  [41] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [434] std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>::~allocator() [327] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::begin()
